source,title,date of collecting,region,seller's name,latest modified date,price,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Material Bangunan,Material Lantai,Jumlah Lantai,Hadap,Konsep dan Gaya Rumah,Pemandangan,Terjangkau Internet,Lebar Jalan,Tahun Dibangun,Sumber Air,Hook,Kondisi Properti,Tipe Iklan,ID Iklan,facilities,Kesehatan,Perbelanjaan,Sekolah,Transportasi,Wisata,Kamar Pembantu,Kamar Mandi Pembantu,Garasi,Others,Ibadah,Tahun Di Renovasi
https://www.rumah123.com/properti/jakarta-selatan/hos15637654/,"Rumah At Jl Hang Lekiu , Kebayoran Baru, Jaksel",12/29/2023 21:28,"Kebayoran Baru, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 23 Miliar,7,4,383 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637654,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria, RS Jiwa Dharmawangsa, RS Muhammadiyah Taman Puring, RSUD Kebayoran Baru","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,,,,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15637656/,"Rumah Brandnew Classic Modern At Jl Metro Alam, Pondok Indah",12/29/2023 21:28,"Pondok Indah, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 68 Miliar,10,8,1050 m²,1600 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637656,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637652/,"Rumah , Townhouse Arco At Jl Arco Raya, Cipete Selatan",12/29/2023 21:28,"Cipete, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 10,5 Miliar",5,4,210 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637652,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637642/,"Rumah At Jl Kemang , Bangka, Jaksel, 100m Kemang Raya",12/29/2023 21:29,"Bangka, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 16 Miliar,11,5,631 m²,450 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637642,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637645/,"Rumah Dgn Tanah Luas At Jl Bangka Raya, Kemang",12/29/2023 21:29,"Kemang, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 26,3 Miliar",4,4,1254 m²,500 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637645,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637647/,"Rumah Zona Komersial At Jl Bdn , Cipete, Jaksel",12/29/2023 21:29,"Cipete, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 23 Miliar,5,4,867 m²,500 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637647,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637638/,"Rumah Rumah Mewah At Jl Kemang Timur, Jaksel",12/29/2023 21:29,"Kemang, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 35 Miliar,7,6,725 m²,1000 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637638,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637643/,"Rumah Bagus Modern At Jl Kemang Dalam, Jaksel",12/29/2023 21:29,"Kemang, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 35 Miliar,7,5,1127 m²,700 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637643,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637646/,"Rumah Besar , Hotel At Jl Sawo Manila, Jati Padang",12/29/2023 21:29,"Jati Padang, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 30 Miliar,20,22,1300 m²,900 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637646,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637644/,"Rumah Asri Dgn Taman At Jl Cempaka , Bintaro, Jaksel",12/29/2023 21:29,"Bintaro, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 12,5 Miliar",6,5,433 m²,260 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637644,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637639/,"Komplek 5 Unit Townhouse Modern At Jl Kemang Utara, Jaksel",12/29/2023 21:29,"Kemang, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 47,5 Miliar",15,15,1160 m²,1240 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637639,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637636/,"Rumah Bagus At Jl Benda Langgar , Ampera, Jaksel",12/29/2023 21:29,"Ampera, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 12 Miliar,5,4,330 m²,600 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637636,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637633/,"Rumah At Jl Alam Elok, Pondok Indah Near Mall Pim 2",12/29/2023 21:29,"Pondok Indah, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 12 Miliar,5,5,300 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637633,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637634/,"Executive Guest House At Jl Gandaria , Kebayoran Baru, Jaksel",12/29/2023 21:30,"Gandaria, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 55 Miliar,30,30,935 m²,1750 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637634,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637704/,"Rumah Dalam Komplek di Jl Jati Padang, Pasar Minggu ,jaksel",12/29/2023 21:30,"Jati Padang, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 15 Miliar,,,992 m²,380 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637704,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637635/,"Rumah Luxurious American Classic At Jl Kemang Dalam, Jaksel",12/29/2023 21:30,"Kemang, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 50 Miliar,9,9,532 m²,1300 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637635,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637637/,"Rumah Kantor At Jl Benda Raya , Kemang, Ampera",12/29/2023 21:30,"Ampera, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 11,5 Miliar",4,4,282 m²,384 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637637,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637702/,"Tanah Bonus Bangunan At Jl Patra Kuningan, Jaksel",12/29/2023 21:30,"Kuningan, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 28,2 Miliar",3,3,456 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637702,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637703/,"Rumah Brandnew On Progress At Jl Darmawangsa, Kebayoran Baru",12/29/2023 21:30,"Kebayoran Baru, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 50 Miliar,7,6,614 m²,1300 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637703,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria, RS Jiwa Dharmawangsa, RS Muhammadiyah Taman Puring, RSUD Kebayoran Baru","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,,,,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15637631/,"Rumah At Jl Duta Permai, Pondok Indah, Jaksel",12/29/2023 21:30,"Pondok Indah, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 26,5 Miliar",7,5,521 m²,450 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637631,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637694/,"Rumah Kos Jl H Nawi , Cipete, Jaksel",12/29/2023 21:30,"Cipete, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 12 Miliar,14,14,647 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637694,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637696/,"Rumah At Jl Senopati Raya , Scbd",12/29/2023 21:31,"Senopati, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 165 Miliar,8,8,920 m²,800 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637696,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637698/,"Rumah At Jl Prapanca , Kebayoran Baru, Jaksel",12/29/2023 21:31,"Kebayoran Baru, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 60 Miliar,5,4,652 m²,752 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637698,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria, RS Jiwa Dharmawangsa, RS Muhammadiyah Taman Puring, RSUD Kebayoran Baru","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,,,,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15637699/,"Rumah Dalam Komplek At Kebayoran Baru Jl H Enting, Darmawangsa",12/29/2023 21:31,"Kebayoran Baru, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 21 Miliar,6,6,510 m²,600 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637699,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria, RS Jiwa Dharmawangsa, RS Muhammadiyah Taman Puring, RSUD Kebayoran Baru","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,,,,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15637692/,"Rumah Luas At Jl Kemang , Mampang, Jaksel",12/29/2023 21:31,"Kemang, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 54 Miliar,10,9,1855 m²,1000 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637692,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637695/,"Rumah At Jl Kartika Utama, Pondok Indah",12/29/2023 21:31,"Pondok Indah, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 19 Miliar,7,6,425 m²,550 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637695,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637701/,"Rumah At Jl Pattimura , Selong, Kebayoran Baru",12/29/2023 21:31,"Kebayoran Baru, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 135 Miliar,7,10,778 m²,900 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637701,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria, RS Jiwa Dharmawangsa, RS Muhammadiyah Taman Puring, RSUD Kebayoran Baru","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,,,,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15637693/,"Rumah At Jl Hanglekir , Gunung, Kebayoran Baru",12/29/2023 21:32,"Kebayoran Baru, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 16 Miliar,7,5,304 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637693,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria, RS Jiwa Dharmawangsa, RS Muhammadiyah Taman Puring, RSUD Kebayoran Baru","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,,,,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15637685/,"Rumah Zona Komersial At Jl Wijaya , Petogogan, Kebayoran Baru",12/29/2023 21:32,"Kebayoran Baru, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 55 Miliar,7,5,683 m²,800 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637685,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria, RS Jiwa Dharmawangsa, RS Muhammadiyah Taman Puring, RSUD Kebayoran Baru","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,,,,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15637687/,"Rumah At Jl Patra Kuningan, Jaksel",12/29/2023 21:32,"Kuningan, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 56,5 Miliar",5,5,912 m²,600 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637687,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637686/,"Rumah Depan Taman Near Pakubuwono, Kebayoran Baru",12/29/2023 21:32,"Pakubuwono, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 29 Miliar,6,6,366 m²,640 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637686,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637690/,"Ruang Usaha , Rumah At Jl Ciranjang , Senopati, Kebayoran Baru",12/29/2023 21:32,"Senopati, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 41 Miliar,5,5,506 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637690,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637682/,"Rumah At Jl Kemang Timur, Jaksel",12/29/2023 21:32,"Kemang, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 22 Miliar,7,6,903 m²,800 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637682,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637683/,"Rumah At Jl Karang Asem, Mega Kuningan",12/29/2023 21:32,"Mega Kuningan, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 37 Miliar,8,7,540 m²,508 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637683,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637684/,"Rumah At Jl Cipaku , Senopati, Kebayoran Baru",12/29/2023 21:32,"Senopati, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 24 Miliar,7,5,365 m²,500 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637684,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637688/,"Rumah Zona Komersial At Jl Cipete Raya , Kebayoran Baru",12/29/2023 21:33,"Cipete, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 68 Miliar,8,8,1742 m²,1000 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637688,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637723/,"Rumah At Jl Terusan Hanglekir, Kebayoran Lama, Jaksel",12/29/2023 21:33,"Kebayoran Baru, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 28 Miliar,6,5,446 m²,550 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637723,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria, RS Jiwa Dharmawangsa, RS Muhammadiyah Taman Puring, RSUD Kebayoran Baru","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,,,,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15637721/,"Rumah At Jl Kyai Maja, Kebayoran Baru, Jaksel",12/29/2023 21:33,"Kebayoran Baru, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 31,2 Miliar",3,3,624 m²,245 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637721,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria, RS Jiwa Dharmawangsa, RS Muhammadiyah Taman Puring, RSUD Kebayoran Baru","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,,,,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15637724/,"Rumah Dalam Komplek At Jl Madrasah , Ampera, Jaksel",12/29/2023 21:33,"Ampera, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 8,75 Miliar",6,5,364 m²,240 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637724,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637725/,"Rumah At Jl Bukit Hijau, Pondok Indah, Jaksel",12/29/2023 21:33,"Pondok Indah, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 43 Miliar,6,6,540 m²,1200 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637725,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637728/,"Rumah At Jl Mampang Prapatan, Jaksel",12/29/2023 21:33,"Mampang Prapatan, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 26,5 Miliar",12,11,923 m²,429 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637728,,RSUD Mampang Prapatan,Lippo Mall Kemang,,,Museum Satria Mandala,,,,"Kemang Food Festival, Mampang Prapatan, Playparq Kemang",,
https://www.rumah123.com/properti/jakarta-selatan/hos15637730/,"Rumah Zonasi Komersial At Jl Pangeran Antasari, Jaksel",12/29/2023 21:33,"Antasari, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 45 Miliar,6,6,1084 m²,650 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637730,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637727/,"Rumah At Jl Tebet Barat, Jakarta Selatan",12/29/2023 21:33,"Tebet, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 23,5 Miliar",7,5,530 m²,610 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637727,,"RS Brawijaya Saharjo, RS Tebet, RSUD Tebet",KOKAS,,"Stasiun Cawang, Stasiun Manggarai, Stasiun Tebet",,,,,,"Gereja Simultan, Masjid Jami Al Atiq, Masjid Raya Al-Ittihaad",
https://www.rumah123.com/properti/jakarta-selatan/hos15637716/,"Rumah Brandnew Renovated At Jl Kemang Dalam , Timur, Jaksel",12/29/2023 21:33,"Kemang, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 48 Miliar,9,7,1500 m²,1200 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637716,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637720/,"Rumah di Jl Lapangan Hijau, Pondok Indah, Jaksel",12/29/2023 21:34,"Pondok Indah, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 29,9 Miliar",,,855 m²,675 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637720,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637717/,"Rumah At Jl Sekolah Kencana, Pondok Indah",12/29/2023 21:34,"Pondok Indah, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 33 Miliar,8,6,732 m²,562 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637717,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15637719/,"Rumah At Jl Daksa , Selong, Kebayoran Baru",12/29/2023 21:34,"Kebayoran Baru, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 245 Miliar,8,8,1738 m²,1000 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637719,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria, RS Jiwa Dharmawangsa, RS Muhammadiyah Taman Puring, RSUD Kebayoran Baru","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,,,,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15637712/,"Rumah At Jl H Noor , Pejaten Barat, Jaksel",12/29/2023 21:34,"Pasar Minggu, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 17 Miliar,7,6,750 m²,600 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637712,,"RSIA Kemang Medical Care, RS Marinir Cilandak, RS Siaga Raya, RSUD Pasar Minggu, RSUD Jati Padang",,"SMA 28 Jakarta, SMAS Gonzaga, UNAS","Stasiun Pasar Minggu, Stasiun Pasar Minggu Baru, Terminal Pasar Minggu, Terminal Ragunan","Hauwke’s Auto Gallery, Kebun Binatang Ragunan, Pusat Primata Schmutzer",,,,,Pura Agung Wira Dharma Samudra,
https://www.rumah123.com/properti/jakarta-selatan/hos15637713/,"Rumah At Jl Daksa , Selong, Kebayoran Baru",12/29/2023 21:34,"Kebayoran Baru, Jakarta Selatan",Wendy LIM ,15 Desember 2023,Rp 120 Miliar,6,6,852 m²,500 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637713,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria, RS Jiwa Dharmawangsa, RS Muhammadiyah Taman Puring, RSUD Kebayoran Baru","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,,,,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15637714/,"Rumah Megah At Jl Pertanian, Lebak Bulus",12/29/2023 21:34,"Lebak Bulus, Jakarta Selatan",Wendy LIM ,15 Desember 2023,"Rp 21,5 Miliar",7,4,1910 m²,650 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,1,,,,,,,,,Bagus,Dijual,hos15637714,,,,,,,,,,,,
